"ID","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036"
4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4427,25,50,50,75,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
4428,50,50,75,75,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
4429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4435,0,25,50,50,75,75,75,100,100,100,100,100,100,100,100,100,100,100,100,100
4436,0,0,0,25,50,50,75,75,75,100,100,100,100,100,100,100,100,100,100,100
4437,0,0,0,0,25,50,50,75,75,75,100,100,100,100,100,100,100,100,100,100
4438,0,0,25,50,50,75,75,100,100,100,100,100,100,100,100,100,100,100,100,100
4439,25,75,75,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
4440,0,0,25,50,50,75,75,100,100,100,100,100,100,100,100,100,100,100,100,100
4441,25,75,75,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
4442,50,75,75,75,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
4443,50,75,75,75,75,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100
4444,0,25,50,50,75,75,75,75,100,100,100,100,100,100,100,100,100,100,100,100
4445,0,0,0,25,50,50,75,75,75,75,100,100,100,100,100,100,100,100,100,100
4446,0,0,0,0,0,25,50,50,75,75,75,75,100,100,100,100,100,100,100,100
4447,0,0,0,0,0,0,0,25,50,50,75,75,100,100,100,100,100,100,100,100
4448,25,25,25,25,25,25,25,25,25,25,50,50,75,75,75,100,100,100,100,100
4449,0,0,0,0,0,0,0,0,0,0,0,25,50,50,75,75,100,100,100,100
4450,0,0,0,0,0,0,0,0,0,0,0,0,0,25,50,50,75,75,100,100
4451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4452,0,0,0,0,0,0,0,0,0,0,25,75,75,75,100,100,100,100,100,100
4453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4454,0,0,0,0,0,0,25,50,50,75,75,100,100,100,100,100,100,100,100,100
4455,0,0,0,0,25,75,75,75,100,100,100,100,100,100,100,100,100,100,100,100
4456,0,0,0,25,75,75,75,100,100,100,100,100,100,100,100,100,100,100,100,100
4457,0,25,75,75,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
4458,50,50,75,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
4459,0,25,50,50,75,75,75,100,100,100,100,100,100,100,100,100,100,100,100,100
4460,0,0,0,25,75,75,75,100,100,100,100,100,100,100,100,100,100,100,100,100
4461,0,0,0,0,25,50,50,75,75,75,75,100,100,100,100,100,100,100,100,100
4462,0,0,0,0,0,0,25,75,75,75,100,100,100,100,100,100,100,100,100,100
4463,0,0,0,0,0,0,0,0,25,50,50,75,75,100,100,100,100,100,100,100
4464,0,0,0,0,0,0,0,0,0,0,25,50,50,75,75,100,100,100,100,100
4465,0,0,0,0,0,0,0,0,0,0,0,0,25,50,50,75,75,75,100,100
4466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,50,50,75,75,75
4467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4472,0,0,0,0,0,0,0,0,0,25,50,50,75,75,75,75,100,100,100,100
4473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4480,0,0,0,0,0,0,0,0,0,0,0,0,25,50,50,75,75,75,100,100
4481,0,0,0,0,0,0,0,0,0,0,25,50,50,75,75,75,75,100,100,100
4482,0,0,0,0,0,0,0,0,0,25,50,50,75,75,75,75,100,100,100,100
4483,0,0,0,0,0,0,0,0,0,0,0,25,50,50,75,75,75,100,100,100
4484,0,0,0,0,0,0,0,0,0,0,0,0,0,25,50,50,75,75,75,75
4485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,50,50,75,75
4486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4556,0,0,0,0,0,25,50,50,75,75,100,100,100,100,100,100,100,100,100,100
4557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4559,50,50,75,75,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
4560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4561,0,25,50,50,75,75,75,75,100,100,100,100,100,100,100,100,100,100,100,100
4562,50,50,75,75,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
4563,50,75,75,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
4564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4566,50,75,75,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
4567,50,50,75,75,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
4568,0,25,50,50,75,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100
4569,0,0,0,25,50,50,75,75,75,75,100,100,100,100,100,100,100,100,100,100
4570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4571,0,25,50,50,75,75,75,100,100,100,100,100,100,100,100,100,100,100,100,100
4572,0,0,0,25,50,50,75,75,100,100,100,100,100,100,100,100,100,100,100,100
4573,0,0,25,75,75,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100
4574,25,50,50,75,75,75,75,100,100,100,100,100,100,100,100,100,100,100,100,100
4575,0,25,75,75,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
4576,0,0,0,25,75,75,75,100,100,100,100,100,100,100,100,100,100,100,100,100
4577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4578,0,0,0,0,0,0,0,25,50,50,75,75,100,100,100,100,100,100,100,100
4579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4580,0,0,0,0,0,0,0,0,0,0,0,25,50,50,75,75,100,100,100,100
4581,0,0,0,0,0,0,0,0,0,0,25,50,50,75,75,100,100,100,100,100
4582,0,0,0,0,0,0,0,0,0,0,0,25,50,50,75,75,100,100,100,100
4583,0,0,0,0,0,0,0,0,0,0,25,75,75,75,100,100,100,100,100,100
4584,0,0,0,0,0,0,0,0,25,50,50,75,75,75,100,100,100,100,100,100
4585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4586,0,0,0,0,25,50,50,75,75,75,75,100,100,100,100,100,100,100,100,100
4587,25,25,25,50,50,75,75,75,100,100,100,100,100,100,100,100,100,100,100,100
4588,0,25,50,50,75,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100
4589,75,75,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
4590,75,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
4591,75,75,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
4592,0,25,50,50,75,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100
4593,0,0,0,50,75,75,75,75,75,100,100,100,100,100,100,100,100,100,100,100
4594,0,0,0,0,25,50,50,75,75,75,100,100,100,100,100,100,100,100,100,100
4595,0,0,0,0,0,0,25,75,75,75,100,100,100,100,100,100,100,100,100,100
4596,0,0,0,0,0,0,0,0,25,75,75,75,100,100,100,100,100,100,100,100
4597,0,0,0,0,0,0,0,0,0,0,25,50,50,75,75,100,100,100,100,100
4598,0,0,0,0,0,0,0,0,0,0,0,0,25,50,50,75,75,100,100,100
4599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4604,0,0,0,0,0,0,0,0,50,75,75,75,75,75,100,100,100,100,100,100
4605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4613,0,0,0,0,0,0,0,0,25,50,50,75,75,75,75,100,100,100,100,100
4614,0,0,0,0,0,0,0,25,50,50,75,75,75,75,100,100,100,100,100,100
4615,0,0,0,0,0,0,0,0,0,25,75,75,75,100,100,100,100,100,100,100
4616,0,0,0,0,0,0,0,0,0,0,0,25,75,75,75,100,100,100,100,100
4617,0,0,0,0,0,0,0,0,0,0,0,0,0,25,50,50,75,75,75,75
4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
