"BehaviorSpace results (NetLogo 6.2.0)"
"/home/h2/s1426633/IPS-SPREADS-2-4-MM.nlogo"
"UPS3"
"08/04/2022 10:01:09:381 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","50","0","50"
"[run number]","sanitation-felling","path-to-input","[step]","nhost1","nhost2","nhost3","prima1","prima2","prima3","count spruce","ncut1","ncut2","ncut3"
"571","70","input/2698/","21252","38","0","0","1.2994011976047903","0.5868263473053892","0","167","89","1","0"
"581","70","input/3888/","8192","0","0","0","4.332138590203106","0","0","837","0","0","0"
"574","70","input/2698/","38244","39","1","0","1.3053892215568863","0.5508982035928144","0.5269461077844312","167","90","1","0"
"572","70","input/2698/","39604","38","1","0","1.2874251497005988","0.5449101796407185","0.5209580838323353","167","90","2","0"
"577","70","input/2698/","24366","39","0","0","1.2874251497005988","0.5209580838323353","0","167","92","0","0"
"582","70","input/3888/","8122","0","0","0","4.332138590203106","0","0","837","0","0","0"
"573","70","input/2698/","40897","38","1","0","1.3053892215568863","0.562874251497006","0.5389221556886228","167","90","1","0"
"575","70","input/2698/","38159","39","1","0","1.311377245508982","0.5329341317365269","0.5089820359281437","167","91","1","0"
"583","70","input/3888/","8111","0","0","0","4.332138590203106","0","0","837","0","0","0"
"584","70","input/3888/","8125","0","0","0","4.332138590203106","0","0","837","0","0","0"
"585","70","input/3888/","8126","0","0","0","4.332138590203106","0","0","837","0","0","0"
"586","70","input/3888/","8093","0","0","0","4.332138590203106","0","0","837","0","0","0"
"587","70","input/3888/","8095","0","0","0","4.332138590203106","0","0","837","0","0","0"
"580","70","input/2698/","24261","39","0","0","1.251497005988024","0.5329341317365269","0","167","92","0","0"
"588","70","input/3888/","8167","0","0","0","4.332138590203106","0","0","837","0","0","0"
"589","70","input/3888/","8135","0","0","0","4.332138590203106","0","0","837","0","0","0"
"590","70","input/3888/","8087","0","0","0","4.332138590203106","0","0","837","0","0","0"
"578","70","input/2698/","40012","38","1","0","1.3173652694610778","0.562874251497006","0.5389221556886228","167","89","2","0"
"579","70","input/2698/","37676","38","1","0","1.3293413173652695","0.5688622754491018","0.5449101796407185","167","89","2","0"
"576","70","input/2698/","39817","38","1","0","1.2874251497005988","0.592814371257485","0.5688622754491018","167","89","1","0"
"591","70","input/4563/","42341","78","10","0","2.517873510540788","2.2098991750687444","2.175068744271311","1091","182","23","0"
"594","70","input/4563/","42277","80","14","0","2.508707607699358","2.16865261228231","2.1228230980751603","1091","187","32","0"
"596","70","input/4563/","42262","77","13","0","2.5242896425297894","2.1934005499541707","2.149404216315307","1091","180","32","0"
"595","70","input/4563/","42705","79","12","0","2.5224564619615033","2.1833180568285977","2.1429880843263063","1091","184","29","0"
"597","70","input/4563/","42740","79","14","0","2.518790100824931","2.175068744271311","2.1264894592117325","1091","186","32","0"
"599","70","input/4563/","44315","79","16","0","2.526122823098075","2.15948670944088","2.1081576535288726","1091","186","36","0"
"593","70","input/4563/","45091","80","19","0","2.5142071494042164","2.1219065077910173","2.0586617781851513","1091","188","45","0"
"592","70","input/4563/","41935","81","19","0","2.5077910174152156","2.1145737855178734","2.0522456461961505","1091","188","46","0"
"601","70","input/4698/","39687","12","1","0","4.459433509361498","4.4186269803168505","4.415746519443111","2083","27","3","0"
"598","70","input/4563/","43950","80","20","0","2.527039413382218","2.1264894592117325","2.0595783684692943","1091","186","47","0"
"602","70","input/4698/","39059","13","3","0","4.453672587614018","4.401824291886702","4.393182909265483","2083","29","6","0"
"604","70","input/4698/","40873","12","2","0","4.454152664426308","4.4075852136341815","4.401824291886702","2083","29","5","0"
"603","70","input/4698/","39293","12","3","0","4.454632741238598","4.404704752760441","4.396063370139222","2083","29","6","0"
"600","70","input/4563/","45714","80","18","0","2.525206232813932","2.1439046746104493","2.083409715857012","1091","186","41","0"
"606","70","input/4698/","36291","11","2","0","4.459433509361498","4.4186269803168505","4.412866058569371","2083","27","4","0"
"605","70","input/4698/","39710","13","3","0","4.453672587614018","4.4013442150744115","4.3927028324531925","2083","29","6","0"
"611","70","input/4704/","18361","2","0","0","4.7888026607538805","4.782150776053215","0","1804","5","0","0"
"612","70","input/4704/","18697","2","0","0","4.7888026607538805","4.782150776053215","0","1804","5","0","0"
"613","70","input/4704/","20695","2","0","0","4.785476718403547","4.779379157427938","0","1804","6","0","0"
"608","70","input/4698/","38317","12","2","0","4.456553048487758","4.407105136821891","4.4013442150744115","2083","28","6","0"
"607","70","input/4698/","39754","13","3","0","4.454152664426308","4.398463754200672","4.389822371579453","2083","29","7","0"
"614","70","input/4704/","17304","2","0","0","4.7888026607538805","4.782150776053215","0","1804","5","0","0"
"609","70","input/4698/","34108","12","2","0","4.453672587614018","4.403264522323572","4.397503600576092","2083","29","6","0"
"615","70","input/4704/","18722","2","0","0","4.789356984478935","4.78270509977827","0","1804","5","0","0"
"616","70","input/4704/","16750","2","0","0","4.7888026607538805","4.782150776053215","0","1804","5","0","0"
"617","70","input/4704/","20508","2","0","0","4.792128603104213","4.785476718403547","0","1804","4","0","0"
"618","70","input/4704/","17299","2","0","0","4.7888026607538805","4.782150776053215","0","1804","5","0","0"
"619","70","input/4704/","20520","2","0","0","4.7888026607538805","4.782150776053215","0","1804","5","0","0"
"620","70","input/4704/","17305","2","0","0","4.7888026607538805","4.782150776053215","0","1804","5","0","0"
"610","70","input/4698/","38930","12","3","0","4.457993278924628","4.4013442150744115","4.3927028324531925","2083","28","8","0"
"621","70","input/4822/","42506","29","3","0","3.5094736842105263","3.191578947368421","3.1578947368421053","475","68","7","0"
"622","70","input/4822/","44684","28","2","0","3.5431578947368423","3.2357894736842105","3.214736842105263","475","66","6","0"
"631","70","input/5240/","8091","0","0","0","4.417153996101365","0","0","1539","0","0","0"
"632","70","input/5240/","8088","0","0","0","4.417153996101365","0","0","1539","0","0","0"
"633","70","input/5240/","8078","0","0","0","4.417153996101365","0","0","1539","0","0","0"
"623","70","input/4822/","43706","28","3","0","3.536842105263158","3.210526315789474","3.1789473684210527","475","66","8","0"
"634","70","input/5240/","8088","0","0","0","4.417153996101365","0","0","1539","0","0","0"
"635","70","input/5240/","8098","0","0","0","4.417153996101365","0","0","1539","0","0","0"
"636","70","input/5240/","8116","0","0","0","4.417153996101365","0","0","1539","0","0","0"
"637","70","input/5240/","8079","0","0","0","4.417153996101365","0","0","1539","0","0","0"
"638","70","input/5240/","8091","0","0","0","4.417153996101365","0","0","1539","0","0","0"
"640","70","input/5240/","8065","0","0","0","4.417153996101365","0","0","1539","0","0","0"
"639","70","input/5240/","8075","0","0","0","4.417153996101365","0","0","1539","0","0","0"
"641","70","input/5264/","8129","0","0","0","5.42827868852459","0","0","1464","0","0","0"
"624","70","input/4822/","41099","28","4","0","3.56","3.210526315789474","3.166315789473684","475","67","8","0"
"643","70","input/5264/","8130","0","0","0","5.42827868852459","0","0","1464","0","0","0"
"642","70","input/5264/","8233","0","0","0","5.42827868852459","0","0","1464","0","0","0"
"625","70","input/4822/","43298","28","4","0","3.52","3.1936842105263157","3.1536842105263156","475","67","8","0"
"626","70","input/4822/","44671","28","3","0","3.553684210526316","3.2421052631578946","3.208421052631579","475","66","6","0"
"627","70","input/4822/","42704","28","3","0","3.5410526315789475","3.248421052631579","3.218947368421053","475","65","6","0"
"644","70","input/5264/","8100","0","0","0","5.42827868852459","0","0","1464","0","0","0"
"645","70","input/5264/","8118","0","0","0","5.42827868852459","0","0","1464","0","0","0"
"629","70","input/4822/","42906","28","2","0","3.5389473684210526","3.2463157894736843","3.225263157894737","475","65","6","0"
"646","70","input/5264/","8115","0","0","0","5.42827868852459","0","0","1464","0","0","0"
"647","70","input/5264/","8135","0","0","0","5.42827868852459","0","0","1464","0","0","0"
"648","70","input/5264/","8145","0","0","0","5.42827868852459","0","0","1464","0","0","0"
"649","70","input/5264/","8098","0","0","0","5.42827868852459","0","0","1464","0","0","0"
"628","70","input/4822/","44107","28","4","0","3.5557894736842104","3.1978947368421053","3.1557894736842105","475","66","10","0"
"650","70","input/5264/","8129","0","0","0","5.42827868852459","0","0","1464","0","0","0"
"651","70","input/5265/","8154","0","0","0","4.593360995850622","0","0","723","0","0","0"
"652","70","input/5265/","8132","0","0","0","4.593360995850622","0","0","723","0","0","0"
"653","70","input/5265/","8136","0","0","0","4.593360995850622","0","0","723","0","0","0"
"630","70","input/4822/","40731","28","3","0","3.553684210526316","3.2505263157894735","3.218947368421053","475","65","6","0"
"654","70","input/5265/","8110","0","0","0","4.593360995850622","0","0","723","0","0","0"
"656","70","input/5265/","8129","0","0","0","4.593360995850622","0","0","723","0","0","0"
"655","70","input/5265/","8145","0","0","0","4.593360995850622","0","0","723","0","0","0"
"657","70","input/5265/","8161","0","0","0","4.593360995850622","0","0","723","0","0","0"
"658","70","input/5265/","8173","0","0","0","4.593360995850622","0","0","723","0","0","0"
"659","70","input/5265/","8122","0","0","0","4.593360995850622","0","0","723","0","0","0"
"660","70","input/5265/","8106","0","0","0","4.593360995850622","0","0","723","0","0","0"
"669","70","input/5368/","45097","106","30","1","3.010401891252955","2.6340425531914895","2.5739952718676125","2115","249","69","1"
"671","70","input/5397/","8139","0","0","0","3.573278800272665","0","0","1467","0","0","0"
"672","70","input/5397/","8130","0","0","0","3.573278800272665","0","0","1467","0","0","0"
"673","70","input/5397/","8121","0","0","0","3.573278800272665","0","0","1467","0","0","0"
"665","70","input/5368/","43438","108","32","1","3.0066193853427894","2.6222222222222222","2.548463356973995","2115","251","74","3"
"670","70","input/5368/","44112","105","35","1","3.021276595744681","2.630260047281324","2.549881796690307","2115","244","82","3"
"674","70","input/5397/","8163","0","0","0","3.573278800272665","0","0","1467","0","0","0"
"675","70","input/5397/","8109","0","0","0","3.573278800272665","0","0","1467","0","0","0"
"664","70","input/5368/","47143","108","36","2","3.0141843971631204","2.6122931442080377","2.518676122931442","2115","251","84","6"
"676","70","input/5397/","8108","0","0","0","3.573278800272665","0","0","1467","0","0","0"
"677","70","input/5397/","8146","0","0","0","3.573278800272665","0","0","1467","0","0","0"
"678","70","input/5397/","8101","0","0","0","3.573278800272665","0","0","1467","0","0","0"
"679","70","input/5397/","8114","0","0","0","3.573278800272665","0","0","1467","0","0","0"
"680","70","input/5397/","8172","0","0","0","3.573278800272665","0","0","1467","0","0","0"
"661","70","input/5368/","44089","106","37","3","3.0217494089834513","2.6122931442080377","2.5210401891252956","2115","247","88","6"
"667","70","input/5368/","45294","105","41","2","3.030260047281324","2.595271867612293","2.5059101654846336","2115","245","97","4"
"662","70","input/5368/","46457","106","38","3","3.0245862884160757","2.6066193853427895","2.5078014184397164","2115","248","89","8"
"663","70","input/5368/","47087","107","37","2","3.0127659574468084","2.6023640661938536","2.511111111111111","2115","251","88","5"
"668","70","input/5368/","47077","107","40","4","3.021276595744681","2.5905437352245864","2.4846335697399526","2115","250","95","10"
"666","70","input/5368/","44517","106","39","2","3.014657210401891","2.600472813238771","2.5120567375886527","2115","246","92","4"
"686","70","input/5498/","47103","148","51","8","3.6534653465346536","2.823638613861386","2.597772277227723","1616","345","119","20"
"689","70","input/5498/","45088","148","46","8","3.6485148514851486","2.8452970297029703","2.639851485148515","1616","347","109","19"
"684","70","input/5498/","46508","148","54","10","3.6646039603960396","2.8056930693069306","2.5507425742574257","1616","345","125","25"
"683","70","input/5498/","46708","149","54","11","3.657178217821782","2.786509900990099","2.5334158415841586","1616","347","127","26"
"681","70","input/5498/","45296","148","55","10","3.661509900990099","2.795173267326733","2.542079207920792","1616","345","127","25"
"687","70","input/5498/","45915","149","53","10","3.647277227722772","2.8032178217821784","2.557549504950495","1616","347","123","24"
"682","70","input/5498/","45686","148","53","12","3.655321782178218","2.817450495049505","2.5445544554455446","1616","347","123","29"
"685","70","input/5498/","45440","149","53","13","3.650371287128713","2.801980198019802","2.5327970297029703","1616","348","123","30"
"688","70","input/5498/","44680","149","55","13","3.6590346534653464","2.7957920792079207","2.512376237623762","1616","347","127","32"
"690","70","input/5498/","44484","150","52","13","3.64480198019802","2.800123762376238","2.532178217821782","1616","350","122","30"
"691","70","input/5500/","42699","49","22","4","4.290614578370652","4.04621248213435","3.9671272034302048","2099","114","50","10"
"692","70","input/5500/","45094","49","20","3","4.285373987613149","4.0457360647927585","3.9742734635540735","2099","116","48","8"
"693","70","input/5500/","41692","49","21","3","4.2834683182467845","4.049547403525488","3.9747498808956645","2099","116","48","8"
"696","70","input/5500/","40500","49","20","2","4.287756074321106","4.050500238208671","3.9871367317770368","2099","115","47","6"
"695","70","input/5500/","42066","49","20","4","4.289185326345879","4.057170080990948","3.985231062410672","2099","114","46","8"
"694","70","input/5500/","44507","49","22","4","4.290138161029062","4.047165316817532","3.9690328727965696","2099","114","50","9"
"697","70","input/5500/","43257","49","21","4","4.285850404954741","4.045259647451167","3.9718913768461173","2099","116","49","8"
"698","70","input/5500/","44464","49","20","4","4.2844211529299665","4.049070986183897","3.9747498808956645","2099","116","48","9"
"701","70","input/5520/","23675","2","0","0","4.900969529085873","4.892659279778393","0","1444","4","0","0"
"702","70","input/5520/","24267","1","0","0","4.900969529085873","4.896814404432133","0","1444","4","0","0"
"704","70","input/5520/","17510","2","0","0","4.900969529085873","4.892659279778393","0","1444","4","0","0"
"703","70","input/5520/","23901","2","0","0","4.900969529085873","4.892659279778393","0","1444","4","0","0"
"705","70","input/5520/","16685","1","0","0","4.900969529085873","4.896814404432133","0","1444","4","0","0"
"706","70","input/5520/","22544","1","0","0","4.900969529085873","4.896814404432133","0","1444","4","0","0"
"707","70","input/5520/","16872","2","0","0","4.900969529085873","4.892659279778393","0","1444","4","0","0"
"708","70","input/5520/","17341","1","0","0","4.900969529085873","4.896814404432133","0","1444","4","0","0"
"709","70","input/5520/","16714","2","0","0","4.900969529085873","4.892659279778393","0","1444","4","0","0"
"699","70","input/5500/","42245","49","19","3","4.287756074321106","4.054311576941401","3.9866603144354453","2099","115","46","8"
"710","70","input/5520/","17483","1","0","0","4.900969529085873","4.896814404432133","0","1444","4","0","0"
"712","70","input/5884/","16916","3","0","0","5.148325358851674","5.105263157894737","0","418","6","0","0"
"711","70","input/5884/","23080","3","0","0","5.1291866028708135","5.086124401913875","0","418","7","0","0"
"713","70","input/5884/","22682","3","0","0","5.145933014354067","5.1028708133971294","0","418","6","0","0"
"714","70","input/5884/","23700","3","0","0","5.133971291866029","5.090909090909091","0","418","7","0","0"
"721","70","input/6037/","8162","0","0","0","4.654761904761905","0","0","672","0","0","0"
"722","70","input/6037/","8124","0","0","0","4.654761904761905","0","0","672","0","0","0"
"715","70","input/5884/","22732","3","0","0","5.119617224880383","5.074162679425838","0","418","8","0","0"
"723","70","input/6037/","8181","0","0","0","4.654761904761905","0","0","672","0","0","0"
"724","70","input/6037/","8125","0","0","0","4.654761904761905","0","0","672","0","0","0"
"716","70","input/5884/","22508","4","0","0","5.119617224880383","5.059808612440191","0","418","8","0","0"
"725","70","input/6037/","8183","0","0","0","4.654761904761905","0","0","672","0","0","0"
"700","70","input/5500/","42089","49","22","5","4.289185326345879","4.04621248213435","3.9623630300142927","2099","114","51","11"
"717","70","input/5884/","17302","3","0","0","5.131578947368421","5.088516746411483","0","418","7","0","0"
"726","70","input/6037/","8137","0","0","0","4.654761904761905","0","0","672","0","0","0"
"718","70","input/5884/","23906","3","0","0","5.117224880382775","5.074162679425838","0","418","8","0","0"
"727","70","input/6037/","8094","0","0","0","4.654761904761905","0","0","672","0","0","0"
"719","70","input/5884/","23076","3","0","0","5.131578947368421","5.088516746411483","0","418","7","0","0"
"728","70","input/6037/","8120","0","0","0","4.654761904761905","0","0","672","0","0","0"
"729","70","input/6037/","8125","0","0","0","4.654761904761905","0","0","672","0","0","0"
"730","70","input/6037/","8083","0","0","0","4.654761904761905","0","0","672","0","0","0"
"732","70","input/6041/","8141","0","0","0","4.630150753768844","0","0","1990","0","0","0"
"731","70","input/6041/","8135","0","0","0","4.630150753768844","0","0","1990","0","0","0"
"733","70","input/6041/","8184","0","0","0","4.630150753768844","0","0","1990","0","0","0"
"734","70","input/6041/","8094","0","0","0","4.630150753768844","0","0","1990","0","0","0"
"735","70","input/6041/","8158","0","0","0","4.630150753768844","0","0","1990","0","0","0"
"736","70","input/6041/","8118","0","0","0","4.630150753768844","0","0","1990","0","0","0"
"737","70","input/6041/","8114","0","0","0","4.630150753768844","0","0","1990","0","0","0"
"738","70","input/6041/","8105","0","0","0","4.630150753768844","0","0","1990","0","0","0"
"739","70","input/6041/","8126","0","0","0","4.630150753768844","0","0","1990","0","0","0"
"720","70","input/5884/","22925","3","0","0","5.117224880382775","5.074162679425838","0","418","8","0","0"
"740","70","input/6041/","8116","0","0","0","4.630150753768844","0","0","1990","0","0","0"
"745","70","input/6170/","45455","85","23","5","3.741522230595328","3.214016578749058","3.0550113036925395","1327","198","53","13"
"744","70","input/6170/","47297","85","25","4","3.7543330821401657","3.1891484551620195","3.0406932931424264","1327","197","60","9"
"748","70","input/6170/","45064","85","25","4","3.757347400150716","3.1966842501883947","3.041446872645064","1327","197","58","11"
"747","70","input/6170/","47704","84","23","3","3.7678975131876413","3.20422004521477","3.078372268274303","1327","197","55","7"
"742","70","input/6170/","47106","85","25","4","3.747550866616428","3.1914091936699323","3.0361718161266014","1327","198","58","11"
"749","70","input/6170/","45486","85","25","2","3.7377543330821403","3.174076865109269","3.0489826676714396","1327","200","60","6"
"750","70","input/6170/","48087","85","27","4","3.7596081386586286","3.1620195930670687","2.9962321024868124","1327","199","64","11"
"746","70","input/6170/","46489","85","25","5","3.7535795026375283","3.19819140919367","3.039939713639789","1327","197","58","12"
"743","70","input/6170/","45256","85","24","4","3.7633760361718163","3.192916352675207","3.044461190655614","1327","198","57","11"
"741","70","input/6170/","47085","85","25","4","3.7543330821401657","3.197437829691032","3.0489826676714396","1327","197","58","10"
"751","70","input/6185/","20297","4","0","0","4.266268260292165","4.251660026560425","0","1506","11","0","0"
"752","70","input/6185/","21508","4","0","0","4.270916334661354","4.257636122177955","0","1506","9","0","0"
"754","70","input/6185/","21756","4","0","0","4.274236387782205","4.259628154050465","0","1506","9","0","0"
"753","70","input/6185/","22486","4","0","0","4.271580345285525","4.256972111553785","0","1506","9","0","0"
"755","70","input/6185/","21286","4","0","0","4.271580345285525","4.257636122177955","0","1506","9","0","0"
"756","70","input/6185/","23504","4","0","0","4.272908366533865","4.259628154050465","0","1506","9","0","0"
"757","70","input/6185/","19687","4","0","0","4.276228419654714","4.262284196547145","0","1506","8","0","0"
"758","70","input/6185/","22266","4","0","0","4.271580345285525","4.257636122177955","0","1506","9","0","0"
"759","70","input/6185/","16704","4","0","0","4.271580345285525","4.257636122177955","0","1506","9","0","0"
"760","70","input/6185/","21297","4","0","0","4.266268260292165","4.249667994687915","0","1506","11","0","0"
"761","70","input/6187/","21677","5","0","0","3.7978482446206114","3.783691959229898","0","1766","13","0","0"
"765","70","input/6187/","22300","5","0","0","3.8012457531143826","3.7870894677236695","0","1766","12","0","0"
"763","70","input/6187/","20710","6","0","0","3.7955832389580975","3.7780294450736127","0","1766","14","0","0"
"764","70","input/6187/","22453","6","0","0","3.7989807474518686","3.781426953567384","0","1766","13","0","0"
"762","70","input/6187/","22553","6","0","0","3.796149490373726","3.778595696489241","0","1766","14","0","0"
"771","70","input/6197/","8136","0","0","0","3.6620718462823727","0","0","2394","0","0","0"
"766","70","input/6187/","21488","5","0","0","3.7989807474518686","3.7842582106455267","0","1766","13","0","0"
"767","70","input/6187/","23093","6","0","0","3.7916194790486974","3.7740656851642127","0","1766","15","0","0"
"772","70","input/6197/","8141","0","0","0","3.6620718462823727","0","0","2394","0","0","0"
"773","70","input/6197/","8121","0","0","0","3.6620718462823727","0","0","2394","0","0","0"
"774","70","input/6197/","8152","0","0","0","3.6620718462823727","0","0","2394","0","0","0"
"775","70","input/6197/","8146","0","0","0","3.6620718462823727","0","0","2394","0","0","0"
"776","70","input/6197/","8137","0","0","0","3.6620718462823727","0","0","2394","0","0","0"
"777","70","input/6197/","8101","0","0","0","3.6620718462823727","0","0","2394","0","0","0"
"768","70","input/6187/","24065","6","0","0","3.7984144960362403","3.7808607021517555","0","1766","13","0","0"
"769","70","input/6187/","20094","5","0","0","3.8018120045300114","3.7870894677236695","0","1766","12","0","0"
"778","70","input/6197/","8153","0","0","0","3.6620718462823727","0","0","2394","0","0","0"
"779","70","input/6197/","8153","0","0","0","3.6620718462823727","0","0","2394","0","0","0"
"780","70","input/6197/","8130","0","0","0","3.6620718462823727","0","0","2394","0","0","0"
"770","70","input/6187/","20877","6","0","0","3.796149490373726","3.7780294450736127","0","1766","14","0","0"
"784","70","input/6309/","42370","129","36","5","3.751299183370453","2.940608760207869","2.742390497401633","1347","302","84","13"
"783","70","input/6309/","43684","131","36","6","3.730512249443207","2.9138827023014104","2.706755753526355","1347","306","85","14"
"781","70","input/6309/","44901","129","40","5","3.744617668893838","2.9161098737936153","2.7030438010393465","1347","301","92","13"
"788","70","input/6309/","43890","131","35","4","3.7097253155159615","2.9242761692650334","2.7498144023756494","1347","306","81","9"
"782","70","input/6309/","42274","131","39","7","3.7498144023756494","2.893095768374165","2.657757980697847","1347","306","91","18"
"786","70","input/6309/","44074","130","37","5","3.7475872308834446","2.92724573125464","2.7297698589458057","1347","302","88","12"
"785","70","input/6309/","45670","130","38","5","3.74090571640683","2.929472902746845","2.7230883444691907","1347","302","89","11"
"787","70","input/6309/","43643","131","42","9","3.7156644394951743","2.8730512249443207","2.6169265033407574","1347","305","98","21"
"789","70","input/6309/","40906","130","37","8","3.7438752783964366","2.925018559762435","2.7015590200445434","1347","302","87","18"
"790","70","input/6309/","45116","130","37","6","3.7438752783964366","2.9383815887156643","2.724573125463994","1347","303","85","15"
"791","70","input/6443/","46937","52","10","0","3.9410029498525074","3.420353982300885","3.3230088495575223","678","122","24","1"
"801","70","input/6575/","8179","0","0","0","3.197879858657244","0","0","283","0","0","0"
"793","70","input/6443/","44108","54","7","0","3.8997050147492627","3.467551622418879","3.411504424778761","678","125","15","0"
"802","70","input/6575/","8110","0","0","0","3.197879858657244","0","0","283","0","0","0"
"803","70","input/6575/","8171","0","0","0","3.197879858657244","0","0","283","0","0","0"
"804","70","input/6575/","8163","0","0","0","3.197879858657244","0","0","283","0","0","0"
"805","70","input/6575/","8125","0","0","0","3.197879858657244","0","0","283","0","0","0"
"792","70","input/6443/","44275","54","10","0","3.9144542772861355","3.393805309734513","3.3053097345132745","678","126","22","1"
"806","70","input/6575/","8096","0","0","0","3.197879858657244","0","0","283","0","0","0"
"807","70","input/6575/","8148","0","0","0","3.197879858657244","0","0","283","0","0","0"
"808","70","input/6575/","8126","0","0","0","3.197879858657244","0","0","283","0","0","0"
"794","70","input/6443/","42282","54","10","1","3.9011799410029497","3.396755162241888","3.303834808259587","678","126","24","1"
"809","70","input/6575/","8114","0","0","0","3.197879858657244","0","0","283","0","0","0"
"797","70","input/6443/","43717","53","9","0","3.9144542772861355","3.410029498525074","3.336283185840708","678","125","21","0"
"810","70","input/6575/","8140","0","0","0","3.197879858657244","0","0","283","0","0","0"
"795","70","input/6443/","46309","54","10","1","3.9144542772861355","3.383480825958702","3.2964601769911503","678","125","24","1"
"798","70","input/6443/","44689","55","10","2","3.883480825958702","3.3613569321533925","3.24188790560472","678","128","25","4"
"796","70","input/6443/","43755","53","9","1","3.9365781710914454","3.4085545722713864","3.321533923303835","678","125","22","1"
"799","70","input/6443/","42908","53","9","0","3.9144542772861355","3.424778761061947","3.3348082595870205","678","125","20","1"
"811","80","input/1614/","22813","1","0","0","3.348938826466916","3.3451935081148565","0","1602","5","0","0"
"812","80","input/1614/","17289","1","0","0","3.3451935081148565","3.3414481897627963","0","1602","6","0","0"
"813","80","input/1614/","22906","1","0","0","3.348938826466916","3.3451935081148565","0","1602","5","0","0"
"814","80","input/1614/","22684","1","0","0","3.348938826466916","3.3451935081148565","0","1602","5","0","0"
"815","80","input/1614/","18707","1","0","0","3.348314606741573","3.3451935081148565","0","1602","5","0","0"
"816","80","input/1614/","17696","1","0","0","3.348938826466916","3.3451935081148565","0","1602","5","0","0"
"821","80","input/1632/","8143","0","0","0","4.22724795640327","0","0","1835","0","0","0"
"817","80","input/1614/","17091","1","0","0","3.348314606741573","3.344569288389513","0","1602","5","0","0"
"822","80","input/1632/","8147","0","0","0","4.22724795640327","0","0","1835","0","0","0"
"818","80","input/1614/","17690","1","0","0","3.348938826466916","3.3451935081148565","0","1602","5","0","0"
"819","80","input/1614/","17324","1","0","0","3.348938826466916","3.3451935081148565","0","1602","5","0","0"
"823","80","input/1632/","8164","0","0","0","4.22724795640327","0","0","1835","0","0","0"
"824","80","input/1632/","8124","0","0","0","4.2239782016348775","0","0","1835","1","0","0"
"800","70","input/6443/","43533","54","10","0","3.9174041297935105","3.3893805309734515","3.3067846607669615","678","126","22","1"
"825","80","input/1632/","8113","0","0","0","4.22724795640327","0","0","1835","0","0","0"
"826","80","input/1632/","8151","0","0","0","4.22724795640327","0","0","1835","0","0","0"
"827","80","input/1632/","8144","0","0","0","4.22724795640327","0","0","1835","0","0","0"
"828","80","input/1632/","8106","0","0","0","4.2239782016348775","0","0","1835","1","0","0"
"830","80","input/1632/","8129","0","0","0","4.22724795640327","0","0","1835","0","0","0"
"829","80","input/1632/","8100","0","0","0","4.22724795640327","0","0","1835","0","0","0"
"820","80","input/1614/","17312","1","0","0","3.348938826466916","3.3451935081148565","0","1602","5","0","0"
"831","80","input/2565/","8419","0","0","0","3.0790697674418603","0","0","860","0","0","0"
"832","80","input/2565/","8448","0","0","0","3.0790697674418603","0","0","860","0","0","0"
"834","80","input/2565/","8473","0","0","0","3.0790697674418603","0","0","860","0","0","0"
"833","80","input/2565/","8507","0","0","0","3.0790697674418603","0","0","860","0","0","0"
"835","80","input/2565/","8678","0","0","0","3.0790697674418603","0","0","860","0","0","0"
"836","80","input/2565/","8436","0","0","0","3.0790697674418603","0","0","860","0","0","0"
"837","80","input/2565/","8444","0","0","0","3.0790697674418603","0","0","860","0","0","0"
"838","80","input/2565/","8456","0","0","0","3.0790697674418603","0","0","860","0","0","0"
"839","80","input/2565/","8614","0","0","0","3.0790697674418603","0","0","860","0","0","0"
"840","80","input/2565/","8614","0","0","0","3.0790697674418603","0","0","860","0","0","0"
"842","80","input/2698/","24037","26","0","0","1.0658682634730539","0.5808383233532934","0","167","103","0","0"
"843","80","input/2698/","24276","26","0","0","1.0838323353293413","0.5868263473053892","0","167","102","0","0"
"841","80","input/2698/","24050","26","0","0","1.0479041916167664","0.5748502994011976","0","167","103","0","0"
"851","80","input/3888/","8110","0","0","0","4.332138590203106","0","0","837","0","0","0"
"847","80","input/2698/","24243","26","0","0","1.0598802395209581","0.5748502994011976","0","167","103","0","0"
"852","80","input/3888/","8115","0","0","0","4.332138590203106","0","0","837","0","0","0"
"846","80","input/2698/","23154","25","0","0","1.089820359281437","0.6047904191616766","0","167","102","0","0"
"853","80","input/3888/","8124","0","0","0","4.332138590203106","0","0","837","0","0","0"
"850","80","input/2698/","24275","25","0","0","1.1077844311377245","0.6107784431137725","0","167","102","0","0"
"845","80","input/2698/","23715","26","0","0","1.1017964071856288","0.592814371257485","0","167","102","0","0"
"854","80","input/3888/","8117","0","0","0","4.332138590203106","0","0","837","0","0","0"
"856","80","input/3888/","8163","0","0","0","4.332138590203106","0","0","837","0","0","0"
"855","80","input/3888/","8102","0","0","0","4.332138590203106","0","0","837","0","0","0"
"857","80","input/3888/","8189","0","0","0","4.332138590203106","0","0","837","0","0","0"
"858","80","input/3888/","8130","0","0","0","4.332138590203106","0","0","837","0","0","0"
"859","80","input/3888/","8133","0","0","0","4.332138590203106","0","0","837","0","0","0"
"844","80","input/2698/","23520","25","0","0","1.0838323353293413","0.6287425149700598","0","167","101","0","0"
